"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"508503","occ","","","51619","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Cenomanian","Early Turonian","99.6","89.3","13712","-69.216667","-45.450001"
"508504","occ","26850","","51620","n. gen. Elaltitan n. sp. lilloi","species","233929","","Elaltitan lilloi","species","233929","Coniacian","","89.8","86.3","41410","-69.428497","-45.971951"
"508508","occ","36279","","51623","n. gen. Nullotitan n. sp. glaciaris","species","400668","","Nullotitan glaciaris","species","400668","Late Campanian","Early Maastrichtian","83.5","66","71193","-72.558609","-50.483334"
"508510","occ","","","51624","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","13712","-71.400002","-48.966702"
"508515","occ","","","51626","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Senonian","","89.3","66","13712","-49.383301","-20.799999"
"508516","occ","","","51627","Antarctosaurus n. sp. brasiliensis","species","66266","nomen dubium","Antarctosaurus","genus","38685","Late Campanian","Early Maastrichtian","83.5","66","13713","-49.383301","-20.799999"
"508524","occ","18382","","51628","n. gen. Trigonosaurus n. sp. pricei","species","85461","","Trigonosaurus pricei","species","85461","Maastrichtian","","72.1","66","18658","-47.745834","-19.723333"
"508532","occ","18383","","51628","n. gen. Baurutitan n. sp. britoi","species","85463","","Baurutitan britoi","species","85463","Maastrichtian","","72.1","66","18659","-47.745834","-19.723333"
"508550","occ","","","51662","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Senonian","","89.3","66","13712","-49.466702","-19.516701"
"508551","occ","","","51663","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","13740","-47.974167","-19.606112"
"508558","occ","20876","","51666","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","13712","-50.657463","-21.353067"
"508559","occ","15686","","51667","n. gen. Adamantisaurus n. sp. mezzalirai","species","70545","","Adamantisaurus mezzalirai","species","70545","Late Campanian","Early Maastrichtian","83.5","66","16508","-51.283298","-21.566700"
"508563","occ","30555","","51669","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Santonian","Maastrichtian","86.3","66","41449","-70.880096","-30.383699"
"508568","occ","","","51671","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Campanian","Maastrichtian","83.6","66","41449","-70.261108","-27.987499"
"508569","occ","13382","","51672","Titanosauridae ? indet.","family","38680","","Titanosauridae","family","38680","Middle Campanian","Early Maastrichtian","83.5","66","13712","-78.550003","-5.508333"
"512989","occ","35972","","51859","n. gen. Europasaurus n. sp. holgeri","species","81697","","Europasaurus holgeri","species","81697","Late Kimmeridgian","","155.7","150.8","17682","10.483300","51.900002"
"513185","occ","13232","","22665","n. gen. Kotasaurus n. sp. yamanpalliensis","species","66498","","Kotasaurus yamanpalliensis","species","66498","Sinemurian","Pliensbachian","199.3","182.7","43786","79.845581","19.106924"
"513241","occ","","","51908","Diplodocinae indet.","unranked clade","65916","","Diplodocinae","unranked clade","65916","Middle Oxfordian","","161.2","155.7","13830","40.603058","43.168056"
"513261","occ","27618","","51916","n. gen. Lapparentosaurus n. sp. madagascariensis","species","66496","","Lapparentosaurus madagascariensis","species","66496","Late Bathonian","","167.7","164.7","13816","47.127220","-16.500000"
"513264","occ","","","51919","n. gen. Venenosaurus n. sp. dicrocei","species","66516","","Venenosaurus dicrocei","species","66516","Barremian","Early Aptian","129.4","122.46","13848","-109.470901","38.829300"
"513364","occ","","","51937","Patagosaurus fariasi","species","66448","","Patagosaurus fariasi","species","66448","Middle Toarcian","","182","175.6","13861","-69.183334","-43.412498"
"513365","occ","19625","","51938","n. gen. Tehuelchesaurus n. sp. benitezii","species","66569","","Tehuelchesaurus benitezii","species","66569","Late Oxfordian","Tithonian","161.2","145","13864","-69.250000","-43.167500"
"513385","occ","21273","","51943","n. gen. Nopcsaspondylus n. sp. alarconensis","species","140521","","Nopcsaspondylus alarconensis","species","140521","Early Cenomanian","","99.6","93.5","29093","-69.249001","-39.514999"
"513398","occ","33998","","51946","n. gen. Choconsaurus n. sp. baileywillisi","species","360506","","Choconsaurus baileywillisi","species","360506","Late Cenomanian","","99.6","93.5","63404","-68.780281","-39.256668"
"513399","occ","","","51947","Rebbachisaurus n. sp. tessonei","species","63873","recombined as","Limaysaurus tessonei","species","63873","Cenomanian","","100.5","93.9","16726","-68.796501","-39.311401"
"513400","occ","","","51948","Rebbachisaurus tessonei","species","63873","recombined as","Limaysaurus tessonei","species","63873","Early Cenomanian","","99.6","93.5","16726","-68.796501","-39.311401"
"513401","occ","","","51949","Rebbachisaurus tessonei","species","63873","recombined as","Limaysaurus tessonei","species","63873","Early Cenomanian","","99.6","93.5","13863","-68.716667","-39.380402"
"513402","occ","","","51950","Rebbachisaurus tessonei","species","63873","recombined as","Limaysaurus tessonei","species","63873","Early Cenomanian","","99.6","93.5","13863","-68.716667","-39.319599"
"513417","occ","","","51954","n. gen. Guaibasaurus n. sp. candelariensis","species","66571","","Guaibasaurus candelariensis","species","66571","Norian","","228","208.5","13866","-52.849998","-29.666670"
"513418","occ","26408","","51955","n. gen. Gondwanatitan n. sp. faustoi","species","66574","","Gondwanatitan faustoi","species","66574","Late Campanian","Early Maastrichtian","83.5","66","13867","-51.500000","-22.133301"
"513422","occ","","","51957","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Senonian","","89.3","66","13868","-48.059799","-19.629400"
"513425","occ","","","51958","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","13868","-47.674999","-19.710556"
"513428","occ","17914","","51959","Titanosaurinae indet.","subfamily","53965","","Titanosaurinae","subfamily","53965","Maastrichtian","","72.1","66","17227","-47.715279","-19.724722"
"513429","occ","","","51960","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","13739","-47.750000","-19.733299"
"513477","occ","","","32370","n. gen. Rocasaurus n. sp. muniozi","species","66613","","Rocasaurus muniozi","species","66613","Late Campanian","Early Maastrichtian","83.5","66","13885","-67.491791","-39.290970"
"513478","occ","","","32370","cf. Rocasaurus sp.","genus","66612","","Rocasaurus","genus","66612","Late Campanian","Early Maastrichtian","83.5","66","13885","-67.491791","-39.290970"
"513479","occ","28133","","51970","Thecodontosaurus n. sp. antiquus","species","56627","","Thecodontosaurus antiquus","species","56627","Rhaetian","","208.5","201.3","14071","-2.616667","51.469166"
"513486","occ","","","51971","n. gen. Quaesitosaurus n. sp. orientalis","species","66618","","Quaesitosaurus orientalis","species","66618","Middle Campanian","Late Campanian","83.5","70.6","67916","103.524399","43.566002"
"513498","occ","","","51980","n. gen. Gongxianosaurus n. sp. shibeiensis","species","66644","","Gongxianosaurus shibeiensis","species","66644","Toarcian","","182.7","174.1","13900","104.783302","28.350000"
"513500","occ","","","51981","n. gen. Argentinosaurus n. sp. huinculensis","species","66646","","Argentinosaurus huinculensis","species","66646","Late Cenomanian","Turonian","99.6","89.8","13901","-69.059998","-38.916672"
"513529","occ","","","51990","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","13903","-106.313911","35.317261"
"513530","occ","","","51991","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","13903","-106.313911","35.317261"
"513531","occ","30713","","51992","n. gen. Seismosaurus n. sp. halli","species","66615","recombined as","Diplodocus hallorum","species","66615","Kimmeridgian","Tithonian","157.3","145","13886","-106.943939","35.580383"
"513532","occ","","","51993","n. gen. Aegyptosaurus n. sp. baharijensis","species","66662","","Aegyptosaurus baharijensis","species","66662","Early Cenomanian","","99.6","93.5","13906","28.924782","28.431120"
"513533","occ","","","51744","Aegyptosaurus sp.","genus","38681","","Aegyptosaurus","genus","38681","Early Cenomanian","","99.6","93.5","13906","28.923843","28.420826"
"513534","occ","","","25127","aff. Aegyptosaurus sp.","genus","38681","","Aegyptosaurus","genus","38681","Early Cenomanian","","99.6","93.5","13906","28.914782","28.431120"
"513536","occ","","","51994","Aegyptosaurus baharijensis","species","66662","","Aegyptosaurus baharijensis","species","66662","Early Cenomanian","","99.6","93.5","13906","28.927010","28.430998"
"513572","occ","","","52014","n. gen. Coloradia n. sp. brevis","species","66680","recombined as","Coloradisaurus brevis","species","66680","Norian","","228","208.5","13923","-68.216667","-29.733334"
"513573","occ","","","52015","n. gen. Mussaurus n. sp. patagonicus","species","66682","","Mussaurus patagonicus","species","66682","Norian","","228","208.5","13924","-68.306702","-48.080399"
"513591","occ","","","52021","Titanosaurus n. sp. robustus","species","64319","nomen dubium","Neuquensaurus","genus","64317","Late Campanian","Early Maastrichtian","83.5","66","59060","-68.066673","-38.816669"
"513603","occ","","","52032","n. gen. Riojasaurus n. sp. incertus","species","56585","","Riojasaurus incertus","species","56585","Norian","","228","208.5","13920","-67.933327","-29.783501"
"513609","occ","","","52035","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Campanian","","83.5","70.6","13836","-105.635101","36.212101"
"513908","occ","","","52087","Alamosaurus sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","Late Maastrichtian","","70.6","66","13959","-103.203888","29.396389"
"513911","occ","","","52090","Alamosaurus sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","Late Maastrichtian","","70.6","66","13959","-103.203888","29.396389"
"513913","occ","","","52091","Alamosaurus sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","Late Maastrichtian","","70.6","66","13959","-103.203888","29.396389"
"515074","occ","13378","I","52148","Brontopodus birdi","species","67217","","Brontopodus birdi","species","67217","Albian","","113","100.5","14222","-99.115829","29.596390"
"515077","occ","15622","I","52149","Brontopodus birdi","species","67217","","Brontopodus birdi","species","67217","Albian","","113","100.5","15506","-99.263336","29.625000"
"515369","occ","13379","I","52179","Brontopodus birdi","species","67217","","Brontopodus birdi","species","67217","Early Albian","","112.03","109","14222","-93.845276","34.065834"
"516307","occ","","","52110","Diplodocidae indet.","unranked clade","38664","","Diplodocidae","unranked clade","38664","Middle Tithonian","","150.8","145","13981","-109.317497","40.443600"
"516316","occ","15623","I","52250","Brontopodus birdi","species","67217","","Brontopodus birdi","species","67217","Albian","","113","100.5","15506","-99.000557","29.720833"
"516320","occ","15629","I","52253","Brontopodus birdi","species","67217","","Brontopodus birdi","species","67217","Albian","","113","100.5","15506","-99.109444","30.000000"
"516483","occ","13279","","28366","Eobrontosaurus yahnahpin","species","66835","recombined as","Brontosaurus yahnahpin","species","66834","Late Kimmeridgian","Early Tithonian","155.7","145","14072","-105.224701","38.539501"
"516484","occ","15625","I","52327","Brontopodus birdi","species","67217","","Brontopodus birdi","species","67217","Albian","","113","100.5","15506","-98.500275","30.101944"
"516488","occ","15624","I","52334","Brontopodus birdi","species","67217","","Brontopodus birdi","species","67217","Albian","","113","100.5","15506","-98.299721","30.301666"
"516601","occ","15637","I","52339","Brontopodus birdi","species","67217","","Brontopodus birdi","species","67217","Albian","","113","100.5","15506","-97.671387","30.645279"
"516662","occ","22384","","36144","aff. Euhelopodidae indet.","unranked clade","38699","","Euhelopodidae","unranked clade","38699","Barremian","Aptian","129.4","113","31132","103.574928","16.679863"
"516663","occ","","","48872","Euhelopodidae indet.","unranked clade","38699","","Euhelopodidae","unranked clade","38699","Tithonian","Berriasian","152.1","139.8","31086","101.719002","16.871000"
"517471","occ","15626","I","52445","Brontopodus birdi","species","67217","","Brontopodus birdi","species","67217","Albian","","113","100.5","15506","-98.756111","31.937500"
"517671","occ","","","52507","Cetiosaurus sp.","genus","38657","","Cetiosaurus","genus","38657","Bathonian","","168.3","166.1","19212","-1.283390","51.875183"
"517674","occ","13332","","52510","Cetiosaurus oxoniensis","species","66688","","Cetiosaurus oxoniensis","species","66688","Bathonian","","168.3","166.1","14142","-0.948115","52.185398"
"517807","occ","13380","I","52535","n. gen. Brontopodus n. sp. birdi","species","67217","","Brontopodus birdi","species","67217","Albian","","113","100.5","14222","-97.814163","32.255001"
"518002","occ","","","49653","Ornithopsis n. sp. greppini","species","82952","recombined as","Amanzia greppini","species","82952","Early Kimmeridgian","","155.7","150.8","52718","7.377222","47.288612"
"518060","occ","34388","","52575","Oplosaurus n. sp. armatus","species","67037","","Oplosaurus armatus","species","67037","Valanginian","Barremian","139.8","125","12784","-1.399444","50.626110"
"518083","occ","13334","","52591","Cetiosaurus oxoniensis","species","66688","","Cetiosaurus oxoniensis","species","66688","Bathonian","","168.3","166.1","14142","-1.830278","51.758057"
"518384","occ","34429","","52632","Cetiosaurus brevis","species","66732","nomen dubium","Cetiosaurus","genus","38657","Late Hauterivian","Early Aptian","136.4","122.46","14142","-1.455808","50.649754"
"518534","occ","","","52674","Pelorosaurus humerocristatus","species","67041","recombined as","Duriatitan humerocristatus","species","67006","Berriasian","","145","139.8","14172","-0.846389","51.801109"
"518621","occ","13361","","52701","Ornithopsis humerocristatus","species","67007","recombined as","Duriatitan humerocristatus","species","67006","Kimmeridgian","Tithonian","157.3","145","14158","0.255556","52.395832"
"519368","occ","","IF","52810","Parabrontopodus sp.","genus","68971","","Parabrontopodus","genus","68971","Kimmeridgian","","157.3","152.1","14210","-69.256218","-23.747919"
"519390","occ","30391","","52815","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","46207","-105.908501","42.152802"
"519391","occ","13374","","52816","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","46207","-105.908501","42.152802"
"519392","occ","","","52816","n. gen. Elosaurus n. sp. parvus","species","66540","recombined as","Brontosaurus parvus","species","66540","Kimmeridgian","Tithonian","157.3","145","13855","-105.908501","42.152802"
"519620","occ","27920","","52855","Cedarosaurus weiskopfae","species","64906","","Cedarosaurus weiskopfae","species","64906","Early Albian","Middle Albian","112.03","105.3","42808","-97.666946","33.200001"
"519627","occ","","","52858","Camarasauridae indet.","family","38696","","Camarasauridae","family","38696","Barremian","","129.4","125","14236","128.084702","35.192799"
"519664","occ","","","52863","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Hauterivian","","132.9","129.4","14236","127.972801","34.988098"
"519703","occ","19611","","52865","n. gen. Paluxysaurus n. sp. jonesi","species","105990","subjective synonym of","Sauroposeidon proteles","species","66617","Late Aptian","","122.46","112.03","25140","-97.947533","32.280102"
"519728","occ","","","52815","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","Tithonian","157.3","145","15179","-105.908501","42.152802"
"519822","occ","","","52887","Rebbachisaurus garasbae","species","65368","","Rebbachisaurus garasbae","species","65368","Albian","Cenomanian","113","93.9","13037","-3.983300","30.900000"
"519823","occ","","","52887","cf. Rebbachisaurus sp.","genus","38679","","Rebbachisaurus","genus","38679","Albian","Cenomanian","113","93.9","13037","-3.983300","30.900000"
"519937","occ","19387","","52909","Aeolosaurus n. sp. colhuehuapensis","species","100435","","Aeolosaurus colhuehuapensis","species","100435","Campanian","Maastrichtian","83.6","66","24300","-68.622223","-45.597778"
"519943","occ","","F","52910","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Campanian","Early Maastrichtian","83.5","66","17235","-66.616669","-40.450001"
"519947","occ","32772","","52916","Mamenchisauridae indet. B informal","family","53026","obsolete variant of","Mamenchisauridae","family","53026","Middle Jurassic","Late Jurassic","174.1","145","46015","99.150002","7.759100"
"519962","occ","25236","IF","52919","n. gen. Parabrontopodus n. sp. mcintoshi","species","102844","","Parabrontopodus mcintoshi","species","102844","Kimmeridgian","Tithonian","157.3","145","36766","-103.676201","37.532200"
"520079","occ","","","49338","Brachiosaurus sp.","genus","38677","","Brachiosaurus","genus","38677","Late Kimmeridgian","Tithonian","155.7","145","14306","-102.824997","36.897499"
"520130","occ","","F","52981","Faveoloolithus sp.","genus","84321","","Faveoloolithus","genus","84321","Santonian","Campanian","86.3","72.1","14322","127.181076","34.693378"
"520132","occ","","F","52982","Faveoloolithus sp.","genus","84321","","Faveoloolithus","genus","84321","Campanian","","83.6","72.1","14322","127.184731","34.694481"
"520135","occ","","F","52984","Faveoloolithus sp.","genus","84321","","Faveoloolithus","genus","84321","Campanian","","83.6","72.1","14322","127.189964","34.700993"
"520141","occ","","I","52985","Otozoum n. sp. minus","species","67415","","Otozoum minus","species","67415","Hettangian","Sinemurian","201.3","190.8","14628","-72.514664","42.606197"
"520196","occ","","IF","52994","n. gen. Otozoum n. sp. moodii","species","67414","","Otozoum moodii","species","67414","Hettangian","Sinemurian","201.3","190.8","23649","-72.559174","42.280560"
"520505","occ","31051","","52816","Brontosaurus parvus","species","319100","","Brontosaurus parvus","species","66540","Kimmeridgian","Tithonian","157.3","145","55026","-105.908501","42.152802"
"520757","occ","23579","IF","53144","n. gen. Ravatichnus n. sp. kotshnevi","species","173457","","Ravatichnus kotshnevi","species","173457","Middle Jurassic","Late Jurassic","174.1","145","40505","68.561043","39.215771"
"520764","occ","34730","","39680","Sibirotitan astrosacralis","species","371006","","Sibirotitan astrosacralis","species","371006","Aptian","","125","113","65771","87.957779","55.903332"
"520778","occ","13460","","53149","n. gen. Ferganasaurus n. sp. verzilini","species","67550","","Ferganasaurus verzilini","species","67550","Callovian","","166.1","163.5","14368","72.125000","41.333057"
"521530","occ","18133","IF","53479","Megaloolithus siruguei","species","67202","","Megaloolithus siruguei","species","67202","Late Maastrichtian","","70.6","66","17740","2.259428","42.929893"
"521532","occ","18134","IF","53481","Megaloolithus siruguei","species","67202","","Megaloolithus siruguei","species","67202","Late Maastrichtian","","70.6","66","17740","2.826423","43.112064"
"521533","occ","","","53482","Hypselosaurus priscus","species","65144","nomen dubium","Titanosauridae","family","38680","Maastrichtian","","72.1","66","17127","5.752500","43.460556"
"521534","occ","20639","","53483","""Hypselosaurus"" sp.","genus","38689","nomen dubium","Titanosauridae","family","38680","Late Maastrichtian","","70.6","66","27285","2.900833","43.110832"
"521712","occ","","","53520","Ceteosaurus n. sp. oxoniensis","species","97333","recombined as","Cetiosaurus oxoniensis","species","66688","Late Bathonian","","167.7","164.7","23773","-1.298558","51.860378"
"522040","occ","","","53658","n. gen. Tienshanosaurus n. sp. chitaiensis","species","54866","nomen dubium","Tienshanosaurus","genus","38703","Oxfordian","","163.5","157.3","24250","85.449997","45.966702"
"522048","occ","","","53662","Mamenchisaurus n. sp. hochuanensis","species","56463","","Mamenchisaurus hochuanensis","species","56463","Kimmeridgian","Tithonian","157.3","145","63565","103.800003","30.100000"
"522064","occ","","","53665","Omeisaurus n. sp. luoquanensis","species","65669","","Omeisaurus luoquanensis","species","65669","Oxfordian","","163.5","157.3","28519","104.849998","29.799999"
"522076","occ","","","53670","n. gen. Bellusaurus n. sp. sui","species","54862","","Bellusaurus sui","species","54862","Oxfordian","","163.5","157.3","9264","89.183075","44.876457"
"522077","occ","","","53671","Omeisaurus junghsiensis","species","56461","","Omeisaurus junghsiensis","species","56461","Late Jurassic","","163.5","145","14475","104.483299","33.183300"
"522087","occ","13496","","53680","Cetiosauriscus n. sp. stewarti","species","67741","","Cetiosauriscus stewarti","species","67741","Middle Callovian","","164.7","161.2","14481","-0.240363","52.542530"
"522462","occ","34454","I","53826","n. gen. Navahopus n. sp. falcipollex","species","67773","","Navahopus falcipollex","species","67773","Pliensbachian","Toarcian","190.8","174.1","14491","-111.442009","36.655262"
"527467","occ","","","53829","Plateosaurus sp.","genus","38644","","Plateosaurus","genus","38644","Rhaetian","","208.5","201.3","14493","-0.810833","53.034721"
"527478","occ","","IF","53834","Megaloolithus siruguei","species","67202","","Megaloolithus siruguei","species","67202","Maastrichtian","","72.1","66","14215","2.950000","43.416698"
"527946","occ","18090","","53890","n. gen. Galvesaurus n. sp. herreroi","species","81694","","Galvesaurus herreroi","species","81694","Late Kimmeridgian","Early Tithonian","155.7","145","17674","-0.884602","40.662960"
"528103","occ","","IF","53910","Parabrontopodus sp.","genus","68971","","Parabrontopodus","genus","68971","Tithonian","","152.1","145","14523","5.583300","46.316700"
"528104","occ","26089","IF","53911","Parabrontopodus sp.","genus","68971","","Parabrontopodus","genus","68971","Tithonian","","152.1","145","38534","5.583300","46.316700"
"528128","occ","18081","","53918","Lirainosaurus cf. astibiae","species","65827","","Lirainosaurus astibiae","species","65827","Late Campanian","Early Maastrichtian","83.5","66","32749","-0.966700","39.599998"
"528339","occ","","","21852","n. gen. Uintasaurus n. sp. douglassi","species","71922","subjective synonym of","Camarasaurus lentus","species","63764","Early Tithonian","","150.8","145","36751","-109.300552","40.441387"
"528636","occ","","","54005","Phuwiangosaurus sirindhornae","species","56410","","Phuwiangosaurus sirindhornae","species","56410","Barremian","Aptian","129.4","113","31132","104.148193","16.537498"
"529517","occ","","","54103","Alamosaurus sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","Late Maastrichtian","","70.6","66","14618","-107.798698","36.169300"
"531167","occ","","IF","52995","Otozoum moodii","species","67414","","Otozoum moodii","species","67414","Hettangian","Sinemurian","201.3","190.8","30860","-72.566666","42.273609"
"533865","occ","25204","I","55235","Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Tithonian","","152.1","145","36721","-9.216670","39.416668"
"534099","occ","","IF","55259","Pseudotetrasauropus ? sp.","genus","77385","","Pseudotetrasauropus","genus","77385","Norian","","228","208.5","14750","-108.914368","38.646606"
"534258","occ","","","55268","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","14771","46.582222","-15.907778"
"534259","occ","","","55269","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","14771","46.582222","-15.907778"
"534260","occ","","","55270","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","14771","46.602779","-15.900833"
"534261","occ","","","55271","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Maastrichtian","","72.1","66","14771","46.582222","-15.907778"
"534503","occ","","","55289","Alamosaurus sp.","genus","38683","","Alamosaurus","genus","38683","Lancian","","70.6","66","6835","-107.192223","33.154167"
"534736","occ","28999","","55321","Plateosaurus sp.","genus","38644","","Plateosaurus","genus","38644","Rhaetian","","208.5","201.3","33897","10.683330","52.066669"
"534739","occ","31073","","55323","Apatosaurinae indet.","unranked clade","66543","","Apatosaurinae","unranked clade","66543","Kimmeridgian","Tithonian","157.3","145","55026","-106.356903","41.916302"
"534757","occ","","","55329","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Late Kimmeridgian","Tithonian","155.7","145","14818","-108.774719","39.167778"
"534767","occ","31055","","46465","Barosaurus sp.","genus","38666","","Barosaurus","genus","38666","Kimmeridgian","","157.3","152.1","55026","-107.816666","44.650002"
"534770","occ","22026","","51970","n. gen. Asylosaurus n. sp. yalensis","species","153776","","Asylosaurus yalensis","species","153776","Rhaetian","","208.5","201.3","30681","-2.616667","51.469166"
"534791","occ","","","55334","Brachiosauridae indet.","family","38673","","Brachiosauridae","family","38673","Late Aptian","Early Albian","122.46","109","16850","-110.106003","39.179001"
"534793","occ","21754","","55334","Brachiosauridae indet.","family","38673","","Brachiosauridae","family","38673","Late Aptian","Early Albian","122.46","109","29935","-110.106003","39.179001"
"534941","occ","","","55343","Massospondylus sp.","genus","38642","","Massospondylus","genus","38642","Hettangian","Sinemurian","201.3","190.8","25375","27.516666","-30.400000"
"535197","occ","20640","","55388","""Hypselosaurus"" sp.","genus","38689","nomen dubium","Titanosauridae","family","38680","Late Maastrichtian","","70.6","66","27285","2.900833","43.110832"
"536063","occ","","","55443","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Turonian","Early Coniacian","93.5","85.8","14933","-68.583328","-38.849998"
"536065","occ","20608","","55445","n. gen. Muyelensaurus n. sp. pecheni","species","122472","","Muyelensaurus pecheni","species","122472","Late Coniacian","Early Santonian","89.3","83.5","27159","-69.026611","-37.388420"
"536068","occ","","","55446","Guaibasaurus candelariensis","species","66571","","Guaibasaurus candelariensis","species","66571","Norian","","228","208.5","14939","-53.446667","-29.562500"
"536069","occ","28995","","55447","n. gen. Brasilotitan n. sp. nemophagus","species","276171","","Brasilotitan nemophagus","species","276171","Late Campanian","Early Maastrichtian","83.5","66","47958","-51.442501","-22.117779"
"536373","occ","","","55483","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","Tithonian","157.3","145","14966","-106.310997","41.951698"
"536374","occ","","","55483","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","14966","-106.310997","41.951698"
"536376","occ","","","55486","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","Tithonian","157.3","145","14966","-105.979721","41.893055"
"536393","occ","","","55487","Apatosaurus n. sp. yahnahpin","species","66834","recombined as","Brontosaurus yahnahpin","species","66834","Kimmeridgian","Tithonian","157.3","145","14966","-105.979721","41.893055"
"537766","occ","","","55740","Neuquensaurus australis","species","64315","","Neuquensaurus australis","species","64314","Early Campanian","Middle Campanian","83.5","70.6","15053","-68.066666","-38.816666"
"537794","occ","25201","I","55749","Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Tithonian","","152.1","145","36721","-9.216670","39.416668"
"537795","occ","25202","I","55750","Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Tithonian","","152.1","145","36721","-9.216670","39.416668"
"537796","occ","25203","I","55751","Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Tithonian","","152.1","145","36721","-9.216670","39.416668"
"537798","occ","25205","I","55752","Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Tithonian","","152.1","145","36721","-9.216670","39.416668"
"537799","occ","25206","I","55753","Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Tithonian","","152.1","145","36721","-9.216670","39.416668"
"537800","occ","25207","I","55754","Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Tithonian","","152.1","145","36721","-9.216670","39.416668"
"537801","occ","25208","I","55755","Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Tithonian","","152.1","145","36721","-9.216670","39.416668"
"538368","occ","","","55884","n. gen. Archaeodontosaurus n. sp. descouensi","species","68476","","Archaeodontosaurus descouensi","species","68476","Bathonian","","168.3","166.1","15067","47.133331","-16.416668"
"538673","occ","","","56013","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Maastrichtian","","70.6","66","15088","-108.073891","36.388332"
"538678","occ","20924","","56018","""Thotobolosaurus"" n. sp. mabeatae","species","133334","","Thotobolosaurus mabeatae","species","133334","Norian","Rhaetian","228","201.3","28154","27.516701","-30.216700"
"538697","occ","","I","56029","cf. Otozoum sp.","genus","64089","","Otozoum","genus","64089","Carnian","Norian","237","208.5","15109","27.433331","-29.366671"
"538699","occ","22146","IF","56030","n. gen. Pseudotetrasauropus n. sp. bipedoida","species","133313","","Pseudotetrasauropus bipedoida","species","133313","Carnian","Norian","237","208.5","28154","29.033331","-29.150000"
"539053","occ","","","56129","n. gen. Tazoudasaurus n. sp. naimi","species","68536","","Tazoudasaurus naimi","species","68536","Pliensbachian","Toarcian","190.8","174.1","15118","-6.590800","31.264700"
"539055","occ","","","56130","Tazoudasaurus naimi","species","68536","","Tazoudasaurus naimi","species","68536","Pliensbachian","Toarcian","190.8","174.1","15118","-6.590800","31.264700"
"539205","occ","","","56155","n. gen. Yimenosaurus n. sp. youngi","species","68586","","Yimenosaurus youngi","species","68586","Hettangian","","201.3","199.3","15137","102.542198","24.355000"
"539206","occ","","","56156","n. gen. Lessemsaurus n. sp. sauropoides","species","68588","","Lessemsaurus sauropoides","species","68588","Norian","","228","208.5","15138","-66.083298","-30.416700"
